id,messier_id,image,image_desc
139,M22,https://www.messier-objects.com/wp-content/uploads/2015/04/Messier-22.jpg,Messier 22. Image: Hewholooks at wikipedia.org
140,M22,https://www.messier-objects.com/wp-content/uploads/2015/04/Messier-22-Messier-28-and-Kaus-Borealis.jpg,"Messier 22, Messier 28 and Kaus Borealis. Image: Wikisky"
141,M22,https://www.messier-objects.com/wp-content/uploads/2015/04/M22-stars.jpg,"This image shows the centre of the globular cluster Messier 22, also known as M22, as observed by the NASA/ESA Hubble Space Telescope. Globular clusters are spherical collections of densely packed stars, relics of the early years of the Universe, with ages of typically 12 to 13 billion years. This is very old considering that the Universe is only 13.8 billion years old. Messier 22 is one of about 150 globular clusters in the Milky Way and at just 10 000 light-years away it is also one of the closest to Earth. It was discovered in 1665 by Abraham Ihle, making it one of the first globulars ever to be discovered. This is not so surprising as it is one of the brightest globular clusters visible from the northern hemisphere, located in the constellation of Sagittarius, close to the Galactic Bulge — the dense mass of stars at the centre of the Milky Way. The cluster has a diameter of about 70 light-years and, when looking from Earth, appears to take up a patch of sky the size of the full Moon. Despite its relative proximity to us, the light from the stars in the cluster is not as bright as it should be as it is dimmed by dust and gas located between us and the cluster. As they are leftovers from the early Universe, globular clusters are popular study objects for astronomers. M22 in particular has fascinating additional features: six planet-sized objects that are not orbiting a star have been detected in the cluster, it seems to host two black holes, and the cluster is one of only three ever found to host a planetary nebula — a short-lived gaseous shells ejected by massive stars at the ends of their lives. Image: ESA/Hubble & NASA"
142,M22,https://www.messier-objects.com/wp-content/uploads/2015/04/Messier-22-Hubble.jpg,"Piercing the heart of a glittering swarm of stars, NASA’s sharp-eyed Hubble Space Telescope unveils the central region of the globular cluster M22, a 12- to 14-billion-year-old grouping of stars in the constellation Sagittarius. The telescope’s view of the cluster’s core measures 3.3 light-years across.The stars near the cluster’s core are 100,000 times more numerous than those in the Sun’s neighborhood. Buried in the glow of starlight are about six “mystery objects,” which astronomers estimate are no larger than one quarter the mass of the giant planet Jupiter, the solar system’s heftiest planet. The mystery objects are too far and dim for Hubble to see directly. Instead, the orbiting observatory detected these unseen celestial bodies by looking for their gravitational effects on the light from far distant stars. In this case, the stars are far beyond the cluster in the galactic bulge, about 30,000 light-years from Earth at the center of the Milky Way Galaxy. M22 is 8,500 light-years away. The invisible objects betrayed their presence by bending the starlight gravitationally and amplifying it, a phenomenon known as microlensing.From February 22 to June 15, 1999, Hubble’s Wide Field and Planetary Camera 2 looked through this central region and monitored 83,000 stars. During that time the orbiting observatory recorded six unexpectedly brief microlensing events. In each case a background star jumped in brightness for less than 20 hours before dropping back to normal. These transitory spikes in brightness mean that the object passing in front of the star must have been much smaller than a normal star. Hubble also detected one clear microlensing event. In that observation a star appeared about 10 times brighter over an 18-day span before returning to normal. Astronomers traced the leap in brightness to a dwarf star in the cluster floating in front of the background star.The inset photo shows the entire globular cluster of about 10 million stars. M22 is about 60 light-years wide. The image was taken in June 1995 by the Burrell Schmidt telescope at the Case Western Reserve University’s Warner and Swasey Observatory on Kitt Peak in Arizona. Credits for the Hubble image: NASA, Kailash Sahu, Stefano Casertano, Mario Livio, Ron Gilliland (Space Telescope Science Institute), Nino Panagia (European Space Agency/Space Telescope Science Institute), Michael Albrow and Mike Potter (Space Telescope Science Institute)Credits for ground-based image: Nigel A.Sharp, REU program/AURA/NOAO/NSF"
143,M22,https://www.messier-objects.com/wp-content/uploads/2015/04/M22.jpg,"Messier 22. Atlas Image mosaic obtained as part of the Two Micron All Sky Survey (2MASS), a joint project of the University of Massachusetts and the Infrared Processing and Analysis Center/California Institute of Technology, funded by the National Aeronautics and Space Administration and the National Science Foundation."
144,M22,https://www.messier-objects.com/wp-content/uploads/2015/04/Messier-22-location.png,Messier 22 location. Image: IAU and Sky & Telescope magazine (Roger Sinnott & Rick Fienberg)
145,M23,https://www.messier-objects.com/wp-content/uploads/2015/04/Messier-23.jpg,Messier 23. Image: Wikisky
146,M23,https://www.messier-objects.com/wp-content/uploads/2015/04/Messier-23-Messier-21-Trifid-and-Omega.jpg,"Messier 23, Messier 21, Trifid Nebula (M20) and Omega Nebula (M17). Image: Wikisky"
147,M23,https://www.messier-objects.com/wp-content/uploads/2015/04/M23.jpg,"Messier 23. Atlas Image mosaic obtained as part of the Two Micron All Sky Survey (2MASS), a joint project of the University of Massachusetts and the Infrared Processing and Analysis Center/California Institute of Technology, funded by the National Aeronautics and Space Administration and the National Science Foundation."
148,M23,https://www.messier-objects.com/wp-content/uploads/2015/04/Messier-23-location.png,Messier 23 location. Image: IAU and Sky & Telescope magazine (Roger Sinnott & Rick Fienberg)
149,M24,https://www.messier-objects.com/wp-content/uploads/2015/04/Messier-24.jpg,Sagittarius Star Cloud (M24). Image: Tomas Mazon
150,M24,https://www.messier-objects.com/wp-content/uploads/2015/04/Small-and-Large-Sagittarius-Star-Cloud.jpg,Small and Large Sagittarius Star Clouds. Image: Wikisky
151,M24,https://www.messier-objects.com/wp-content/uploads/2015/04/Barnard-92-Barnard-93-and-NGC-6603-in-M24.jpg,"Barnard 92, Barnard 93 and NGC 6603 in M24."
152,M24,https://www.messier-objects.com/wp-content/uploads/2015/04/Sagittarius-Star-Cloud.jpg,"Messier 24, the Sagittarius Star Cloud. Atlas Image mosaic obtained as part of the Two Micron All Sky Survey (2MASS), a joint project of the University of Massachusetts and the Infrared Processing and Analysis Center/California Institute of Technology, funded by the National Aeronautics and Space Administration and the National Science Foundation."
153,M24,https://www.messier-objects.com/wp-content/uploads/2015/04/Messier-24-location.png,Messier 24 location. Image: Roberto Mura
154,M25,https://www.messier-objects.com/wp-content/uploads/2015/04/Messier-25.jpg,"Messier 25. Atlas Image mosaic obtained as part of the Two Micron All Sky Survey (2MASS), a joint project of the University of Massachusetts and the Infrared Processing and Analysis Center/California Institute of Technology, funded by the National Aeronautics and Space Administration and the National Science Foundation."
155,M25,https://www.messier-objects.com/wp-content/uploads/2015/04/Messier-25-wikisky.png,Messier 25. Image: Wikisky
156,M25,https://www.messier-objects.com/wp-content/uploads/2015/04/M25.jpg,Messier 25. Image: Wikisky
157,M25,https://www.messier-objects.com/wp-content/uploads/2015/04/Messier-25-location.png,Messier 25 location. Image: IAU and Sky & Telescope magazine (Roger Sinnott & Rick Fienberg)
158,M26,https://www.messier-objects.com/wp-content/uploads/2015/04/Messier-26.jpg,"Messier 26. Atlas Image mosaic obtained as part of the Two Micron All Sky Survey (2MASS), a joint project of the University of Massachusetts and the Infrared Processing and Analysis Center/California Institute of Technology, funded by the National Aeronautics and Space Administration and the National Science Foundation."
159,M26,https://www.messier-objects.com/wp-content/uploads/2015/04/M26.jpg,Messier 26. Image: Wikisky
160,M26,https://www.messier-objects.com/wp-content/uploads/2015/04/Messier-26-and-Delta-Scuti.jpg,Messier 26 and Delta Scuti. Image: WIkisky
161,M26,https://www.messier-objects.com/wp-content/uploads/2015/04/Messier-26-location.png,Messier 26 location. Image: IAU and Sky & Telescope magazine (Roger Sinnott & Rick Fienberg)
162,M27,https://www.messier-objects.com/wp-content/uploads/2015/04/Messier-27.jpg,"The Dumbbell Nebula — also known as Messier 27 or NGC 6853 — is a typical planetary nebula and is located in the constellation Vulpecula (The Fox). The distance is rather uncertain, but is believed to be around 1,200 light-years. It was first described by the French astronomer and comet hunter Charles Messier who found it in 1764 and included it as no. 27 in his famous list of extended sky objects [2] .Despite its class, the Dumbbell Nebula has nothing to do with planets. It consists of very rarified gas that has been ejected from the hot central star (well visible on this photo), now in one of the last evolutionary stages. The gas atoms in the nebula are excited (heated) by the intense ultraviolet radiation from this star and emit strongly at specific wavelengths.This image is the beautiful by-product of a technical test of some FORS1 narrow-band optical interference filtres. They only allow light in a small wavelength range to pass and are used to isolate emissions from particular atoms and ions. In this three-colour composite, a short exposure was first made through a wide-band filtre registering blue light from the nebula. It was then combined with exposures through two interference filtres in the light of double-ionized oxygen atoms and atomic hydrogen. They were colour-coded as “blue”, “green” and “red”, respectively, and then combined to produce this picture that shows the structure of the nebula in “approximately true” colours. Image: ESO"
163,M27,https://www.messier-objects.com/wp-content/uploads/2015/04/M27-and-Summer-Triangle.jpg,Messier 27 and the Summer Triangle. Image: Wikisky
164,M27,https://www.messier-objects.com/wp-content/uploads/2015/04/Dumbbell-Nebula-knots.jpg,"Close up detail of knots in planetary nebula Messier 27. Image: NASA, C.R. O’Dell (Vanderbilt University)"
165,M27,https://www.messier-objects.com/wp-content/uploads/2015/04/M27.jpg,"The Dumbbell Nebula, also known as Messier 27, pumps out infrared light in this image from NASA’s Spitzer Space Telescope. Spitzer’s infrared view shows a different side of this recycled stellar material. It is interesting how different Spitzer’s view of the Dumbbell looks compared to optical images, comments Dr. Joseph Hora of the Harvard Smithsonian Center for Astrophysics. The diffuse green glow, which is brightest near the center, is probably showing us hot gas atoms being heated by the ultraviolet light from the central white dwarf. A collection of clumps fill the central part of the nebula, and red-coloured radial spokes extend well beyond. Astronomers think these features represent molecules of hydrogen gas, mixed with traces of heavier elements. Image: NASA/JPL-Caltech/J. Hora (Harvard-Smithsonian CfA)"
166,M27,https://www.messier-objects.com/wp-content/uploads/2015/04/NGC-6853.jpg,Messier 27. Image: Fryns at wikipedia.org
167,M27,https://www.messier-objects.com/wp-content/uploads/2015/04/Diabolo-Nebula.jpg,Planetary nebula Messier 27 in H- and O-line wavelength. Image: NASA
168,M27,https://www.messier-objects.com/wp-content/uploads/2015/04/Apple-Core-Nebula.jpg,"Messier 27: Dumbbell Nebula. Atlas Image mosaic obtained as part of the Two Micron All Sky Survey (2MASS), a joint project of the University of Massachusetts and the Infrared Processing and Analysis Center/California Institute of Technology, funded by the National Aeronautics and Space Administration and the National Science Foundation."
169,M27,https://www.messier-objects.com/wp-content/uploads/2015/04/Messier-27-location.png,Messier 27 location. Image: IAU and Sky & Telescope magazine (Roger Sinnott & Rick Fienberg)
170,M28,https://www.messier-objects.com/wp-content/uploads/2015/04/Messier-28.png,"Messier 28. Image based on observations made with the NASA/ESA Hubble Space Telescope, and obtained from the Hubble Legacy Archive, which is a collaboration between the Space Telescope Science Institute (STScI/NASA), the Space Telescope European Coordinating Facility (ST-ECF/ESA) and the Canadian Astronomy Data Centre (CADC/NRC/CSA)."
171,M28,https://www.messier-objects.com/wp-content/uploads/2015/04/Messier-28-Messier-22-and-Kaus-Borealis.jpg,"Messier 28, Messier 22 and Kaus Borealis. Image: Wikisky"
172,M28,https://www.messier-objects.com/wp-content/uploads/2015/04/M28.jpg,Messier 28. Image: NASA (Hubble)
173,M28,https://www.messier-objects.com/wp-content/uploads/2015/04/NGC-6626.jpg,"Messier 28 (NGC 6626). Atlas Image mosaic obtained as part of the Two Micron All Sky Survey (2MASS), a joint project of the University of Massachusetts and the Infrared Processing and Analysis Center/California Institute of Technology, funded by the National Aeronautics and Space Administration and the National Science Foundation."
174,M28,https://www.messier-objects.com/wp-content/uploads/2015/04/Messier-28-location.png,Messier 28 location. Image: IAU and Sky & Telescope magazine (Roger Sinnott & Rick Fienberg)
175,M29,https://www.messier-objects.com/wp-content/uploads/2015/04/Messier-29.jpg,Messier 29. Image: Adam Block/Mount Lemmon SkyCenter/University of Arizona
176,M29,https://www.messier-objects.com/wp-content/uploads/2015/04/Messier-29-and-Sadr.jpg,Messier 29 and Sadr. Image: Wikisky
177,M29,https://www.messier-objects.com/wp-content/uploads/2015/04/Messier-29-wikisky.jpg,Messier 29. Image: Wikisky
178,M29,https://www.messier-objects.com/wp-content/uploads/2015/04/Messier-29-location.png,Messier 29 location. Image: IAU and Sky & Telescope magazine (Roger Sinnott & Rick Fienberg)
179,M30,https://www.messier-objects.com/wp-content/uploads/2015/04/Messier-30.jpg,"This brilliant image of Messier 30 (M 30) was taken by Hubble’s Advanced Camera for Surveys (ACS). Messier 30 formed 13 billion years ago and was discovered in 1764 by Charles Messier. Located about 28000 light-years away from Earth, this globular cluster — a dense swarm of several hundred thousand stars — is about 90 light-years across. Although globular clusters such as this one are mainly populated by old stars, the crowded field of stars leads to some old stars apparently reclaiming their youth in the form of blue stragglers. Researchers using data from Hubble’s now-retired Wide Field Planetary Camera 2 (WFPC2) have identified two types of blue stragglers in Messier 30: those that form in near head-on collisions with one another and those that are in twin (or binary) systems where the less massive star siphons “life-giving” hydrogen from its more massive companion. Image: NASA/ESA"
180,M30,https://www.messier-objects.com/wp-content/uploads/2015/04/Messier-30-wikisky.jpg,Messier 30 and 41 Capricorni. Image: Wikisky
181,M30,https://www.messier-objects.com/wp-content/uploads/2015/04/M30-globular-cluster.jpg,The globular cluster Messier 30. Atlas Image mosaic courtesy of 2MASS/UMass/IPAC-Caltech/NASA/NSF.
182,M30,https://www.messier-objects.com/wp-content/uploads/2015/04/Messier-30-Hubble.jpg,Messier 30 globular cluster by the Hubble Space Telescope; 3.5′ view. Image: NASA
183,M30,https://www.messier-objects.com/wp-content/uploads/2015/04/Messier-30-location.png,Messier 30 location. Image: IAU and Sky & Telescope magazine (Roger Sinnott & Rick Fienberg)
184,M31,https://www.messier-objects.com/wp-content/uploads/2015/04/Messier-31.jpg,"The Andromeda Galaxy is a spiral galaxy approximately 2.5 million light-years away in the constellation Andromeda. The image also shows Messier Objects 32 and 110, as well as NGC 206 (a bright star cloud in the Andromeda Galaxy) and the star Nu Andromedae. This image was taken using a hydrogen-alpha filter. Image: Adam Evans"
185,M31,https://www.messier-objects.com/wp-content/uploads/2015/04/Messier-32-Messier-31-and-Messier-110.jpg,"Messier 32, Messier 31 and Messier 110. Image: Wikisky"
186,M31,https://www.messier-objects.com/wp-content/uploads/2015/04/Andromeda-Galaxy.jpg,"Hot stars burn brightly in this image from NASA’s Galaxy Evolution Explorer, showing the ultraviolet side of a familiar face. At approximately 2.5 million light-years away, the Andromeda galaxy, or M31, is our Milky Way’s largest galactic neighbor. The entire galaxy spans 260,000 light-years across — a distance so large, it took 11 different image segments stitched together to produce this view of the galaxy next door. The bands of blue-white making up the galaxy’s striking rings are neighborhoods that harbor hot, young, massive stars. Dark blue-grey lanes of cooler dust show up starkly against these bright rings, tracing the regions where star formation is currently taking place in dense cloudy cocoons. Eventually, these dusty lanes will be blown away by strong stellar winds, as the forming stars ignite nuclear fusion in their cores. Meanwhile, the central orange-white ball reveals a congregation of cooler, old stars that formed long ago.When observed in visible light, Andromeda’s rings look more like spiral arms. The ultraviolet view shows that these arms more closely resemble the ring-like structure previously observed in infrared wavelengths with NASA’s Spitzer Space Telescope. Astronomers using Spitzer interpreted these rings as evidence that the galaxy was involved in a direct collision with its neighbor, M32, more than 200 million years ago. Andromeda is so bright and close to us that it is one of only ten galaxies that can be spotted from Earth with the naked eye. This view is two-color composite, where blue represents far-ultraviolet light, and orange is near-ultraviolet light. Image: NASA/JPL-Caltech"
187,M31,https://www.messier-objects.com/wp-content/uploads/2015/04/Andromeda-Milky-Way-collision.jpg,"This series of photo illustrations shows the predicted merger between our Milky Way galaxy and the neighbouring Andromeda galaxy. Image: NASA; ESA; Z. Levay and R. van der Marel, STScI; T. Hallas, and A. Mellinger"
188,M31,https://www.messier-objects.com/wp-content/uploads/2015/04/M31-infrared-X-ray.jpg,"This mosaic of the Andromeda Galaxy highlights explosive stars in its interior, and cooler, dusty stars forming in its many rings. The image is a combination of observations from the Herschel Space Observatory taken in infrared light (orange), and the XMM-Newton telescope captured in X-rays (blue). Image: ESA/Herschel/PACS/SPIRE/J. Fritz, U. Gent; X-ray: ESA/XMM Newton/EPIC/W. Pietsch, MPE"
189,M31,https://www.messier-objects.com/wp-content/uploads/2015/04/M31.jpg,Messier 31. Image: NASA
190,M31,https://www.messier-objects.com/wp-content/uploads/2015/04/Messier-31-NASA.jpg,"Andromeda Galaxy (M31). Image: NASA, ESA, J. Dalcanton, B.F. Williams, and L.C. Johnson (University of Washington), the PHAT team, and R. Gendler, 2015"
191,M31,https://www.messier-objects.com/wp-content/uploads/2015/04/Mayall-II.jpg,"Mayall II (G1). Image: Michael Rich, Kenneth Mighell, and James D. Neill (Columbia University), and Wendy Freedman (Carnegie Observatories) and NASA"
192,M31,https://www.messier-objects.com/wp-content/uploads/2015/04/Andromeda-Galaxy-Cassiopeia-and-Pegasus.jpg,Andromeda Galaxy between Cassiopeia and the Great Square of Pegasus. Image: Wikisky
193,M31,https://www.messier-objects.com/wp-content/uploads/2015/04/Messier-31-location.png,Messier 31 location. Image: IAU and Sky & Telescope magazine (Roger Sinnott & Rick Fienberg)
194,M31,https://www.messier-objects.com/wp-content/uploads/2015/04/Andromeda-Galaxy-X-ray.jpg,"This image of the Andromeda spiral galaxy highlights explosive stars in its interior, and cooler, dusty stars forming in its many rings. The XMM-Newton telescope captured in X-rays. NASA plays a role in both of these European Space Agency-led missions.XMM-Newton is capturing what happens at the end of the lives of massive stars. It shows the high-energy X-rays that come from, among other objects, supernova explosions and massive dead stars rotating around companions. These X-ray sources are clustered in the center of the galaxy, where the most massive stars tend to form. Image: ESA/XMM-Newton/EPIC/W. Pietsch"
195,M31,https://www.messier-objects.com/wp-content/uploads/2015/04/Andromeda-Galaxy-rings.jpg,"Astronomers have found evidence that the Andromeda spiral galaxy was involved in a violent head-on collision with the neighboring dwarf galaxy Messier 32 (M32) more than 200 million years ago. Infrared photographs taken with NASA’s Spitzer Space Telescope revealed a never-before-seen dust ring deep within the Andromeda galaxy. When combined with a previously observed outer ring, the presence of both dust rings suggests that M32 plunged through the disk of Andromeda along Andromeda’s polar axis approximately 210 million years ago. This image was obtained by the Infrared Array Camera (IRAC) at a wavelength of 8.0 microns. Image: NASA/JPL-Caltech/D. Block (Anglo American Cosmic Dust Lab, SA), 2006"
196,M31,https://www.messier-objects.com/wp-content/uploads/2015/04/Messier-31-core-X-ray.jpg,"Like the Milky Way, Andromeda’s galactic center appears to harbor an X-ray source characteristic of a black hole of a million or more solar masses. Seen above, the false-color X-ray picture shows a number of X-ray sources, likely X-ray binary stars, within Andromeda’s central region as yellowish dots. The blue source located right at the galaxy’s center is coincident with the position of the suspected massive black hole. While the X-rays are produced as material falls into the black hole and heats up, estimates from the X-ray data show Andromeda’s central source to be surprisingly cool – only a million degrees or so compared to the tens of millions of degrees indicated for Andromeda’s X-ray binaries. Image: NASA, S. Murray, M. Garcia, et al."
197,M31,https://www.messier-objects.com/wp-content/uploads/2015/04/Messier-31-infrared.jpg,"This infrared composite image from NASA’s Spitzer Space Telescope shows the Andromeda galaxy, a neighbor to our Milky Way galaxy. The main image (top) highlights the contrast between the galaxy’s choppy waves of dust (red) and smooth sea of older stars (blue). The panels below the main image show the galaxy’s older stars (left) and dust (right) separately. Spiral galaxies tend to form new stars in their dusty, clumpy arms, while their cores are populated by older stars. The Spitzer view also shows Andromeda’s dust lanes twisting all the way into the center of the galaxy, a region that is crammed full of stars. In visible-light pictures, this central region tends to be dominated by starlight.Astronomers used these new images to measure the total infrared brightness of Andromeda. Because the amount of infrared light given off by stars depends on their masses, the brightness measurements provided a novel method for “weighing” the Andromeda galaxy. According to this method, the mass of the stars in Andromeda is about 110 billion times that of the sun, which is in agreement with past calculations. This means the galaxy contains about one trillion stars (because most stars are actually less massive than the sun). For comparison, the Milky Way is estimated to hold about 400 billion stars. A small, companion galaxy called NGC 205 is visible above Andromeda. Another companion galaxy called M32 can also been seen below the galaxy. Image: NASA/JPL-Caltech/P. Barmby (Harvard-Smithsonian CfA)"
198,M31,https://www.messier-objects.com/wp-content/uploads/2015/04/Andromeda-Galaxy-Spitzer.jpg,"NASA’s Spitzer Space Telescope has captured stunning infrared views of the famous Andromeda galaxy to reveal insights that were only hinted at in visible light. This Spitzer’s 24-micron mosaic is the sharpest image ever taken of the dust in another spiral galaxy. This is possible because Andromeda is a close neighbor to the Milky Way at a mere 2.5 million light-years away. The Spitzer multiband imaging photometer’s 24-micron detector recorded 11,000 separate snapshots to create this new comprehensive picture. Asymmetrical features are seen in the prominent ring of star formation. The ring appears to be split into two pieces, forming the hole to the lower right. These features may have been caused by interactions with satellite galaxies around Andromeda as they plunge through its disk. Spitzer also reveals delicate tracings of spiral arms within this ring that reach into the very center of the galaxy. One sees a scattering of stars within Andromeda, but only select stars that are wrapped in envelopes of dust light up at infrared wavelengths. This is a dramatic contrast to the traditional view at visible wavelengths, which shows the starlight instead of the dust. The center of the galaxy in this view is dominated by a large bulge that overwhelms the inner spirals seen in dust. The dust lanes are faintly visible in places, but only where they can be seen in silhouette against background stars. Image: NASA/JPL-Caltech/K. Gordon (University of Arizona)"
199,M31,https://www.messier-objects.com/wp-content/uploads/2015/04/Messier-31-Herschel.jpg,"The ring-like swirls of dust filling the Andromeda galaxy stand out colorfully in this new image from the Herschel Space Observatory, a European Space Agency mission with important NASA participation. The glow seen here comes from the longer-wavelength, or far, end of the infrared spectrum, giving astronomers the chance to identify the very coldest dust in our galactic neighbor. These light wavelengths span from 250 to 500 microns, which are a quarter to half of a millimeter in size. Herschel’s ability to detect the light allows astronomers to see clouds of dust at temperatures of only a few tens of degrees above absolute zero. These clouds are dark and opaque at shorter wavelengths. The Herschel view also highlights spokes of dust between the concentric rings. The colors in this image have been enhanced to make them easier to see, but they do reflect real variations in the data. The very coldest clouds are brightest in the longest wavelengths, and colored red here, while the warmer ones take on a bluish tinge. These data, together with those from other observatories, reveal that other dust properties, beyond just temperature, are affecting the infrared color of the image. Clumping of dust grains, or growth of icy mantles on the grains towards the outskirts of the galaxy, appear to contribute to these subtle color variations. These observations were made by Herschel’s spectral and photometric imaging receiver (SPIRE) instrument. The data were processed as part of a project to improve methods for assembling mosaics from SPIRE observations. Light with a wavelength of 250 microns is rendered as blue, 350-micron is green, and 500-micron light is red. Color saturation has been enhanced to bring out the small differences at these wavelengths. Image: ESA/NASA/JPL-Caltech/NHSC"
200,M31,https://www.messier-objects.com/wp-content/uploads/2015/04/Andromeda-Galaxy-NASA.jpg,"At approximately 2.5 million light-years away, the Andromeda Galaxy, or M31, is our Milky Way’s largest galactic neighbor. The entire galaxy spans 260,000 light-years across — a distance so large, it took 10 GALEX images stitched together to produce this view of the galaxy next door.The wisps of blue making up the galaxy’s spiral arms are neighborhoods that harbor hot, young, massive stars. Meanwhile, the central orange-white ball reveals a congregation of cooler, old stars that formed long ago. Andromeda is so bright and close by that it is one of only three galaxies that can be spotted from Earth with the naked eye. This view is two-color composite, where blue represents far-ultraviolet light, and red is near-ultraviolet light. Image: NASA/JPL-Caltech"
201,M31,https://www.messier-objects.com/wp-content/uploads/2015/04/Andromeda-Galaxy-Herschel.jpg,"This image of the Andromeda spiral galaxy highlights explosive stars in its interior, and cooler, dusty stars forming in its many rings. The image is of an observation from the Herschel Space Observatory taken in infrared light. NASA plays a role in both of these European Space Agency-led missions.Herschel provides a detailed look at the cool clouds of star birth that line the galaxy’s five concentric rings. Massive young stars are heating blankets of dust that surround them, causing them to glow in the longer-wavelength infrared light, known as far-infrared, that Herschel sees. Image: ESA/Herschel/PACS/SPIRE/J. Fritz, U. Gent; X-ray: ESA/XMM Newton/EPIC/W. Pietsch, MPE"
202,M31,https://www.messier-objects.com/wp-content/uploads/2015/04/Andromeda-Galaxy-Isaac-Roberts.jpg,"Great Andromeda Nebula. Public domain photo of from A Selection of Photographs of Stars, Star-clusters and Nebulae, Volume II, The Universal Press, London, 1899. Image: Isaac Roberts"
203,M32,https://www.messier-objects.com/wp-content/uploads/2015/04/Messier-32.jpg,Messier 32 (Le Gentil). Image: Wikisky
204,M32,https://www.messier-objects.com/wp-content/uploads/2015/04/Le-Gentil.jpg,"Hubble Space Telescope’s exquisite resolution has allowed astronomers to resolve, for the first time, hot blue stars deep inside an elliptical galaxy. The swarm of nearly 8,000 blue stars resembles a blizzard of snowflakes near the core (lower right) of the neighboring galaxy M32, located 2.5 million light-years away in the constellation Andromeda. Hubble confirms that the ultraviolet light comes from a population of extremely hot helium-burning stars at a late stage in their lives. Unlike the Sun, which burns hydrogen into helium, these old stars exhausted their central hydrogen long ago, and now burn helium into heavier elements. The observations, taken in October 1998, were made with the camera mode of the Space Telescope Imaging Spectrograph (STIS) in ultraviolet light. The STIS field of view is only a small portion of the entire galaxy, which is 20 times wider on the sky. For reference, the full moon is 70 times wider than the STIS field-of-view. The bright center of the galaxy was placed on the right side of the image, allowing fainter stars to be seen on the left side of the image. Image: NASA and Thomas M. Brown, Charles W. Bowers, Randy A. Kimble, Allen V. Sweigart (NASA Goddard Space Flight Center) and Henry C. Ferguson (Space Telescope Science Institute)."
205,M32,https://www.messier-objects.com/wp-content/uploads/2015/04/M32.jpg,"Le Gentil (Messier 32). Atlas Image mosaic obtained as part of the Two Micron All Sky Survey (2MASS), a joint project of the University of Massachusetts and the Infrared Processing and Analysis Center/California Institute of Technology, funded by the National Aeronautics and Space Administration and the National Science Foundation."
206,M32,https://www.messier-objects.com/wp-content/uploads/2015/04/Messier-32-Messier-31-and-Messier-110.jpg,"Messier 32, Messier 31 and Messier 110. Image: Wikisky"
207,M32,https://www.messier-objects.com/wp-content/uploads/2015/04/Messier-32-location.png,Messier 32 location. Image: Roberto Mura
208,M33,https://www.messier-objects.com/wp-content/uploads/2015/04/Messier-33.jpg,Triangulum Galaxy (Messier 33). Image: Adam Block/Mount Lemmon SkyCenter/University of Arizona
209,M33,https://www.messier-objects.com/wp-content/uploads/2015/04/Triangulum-Galaxy.jpg,"Triangulum Galaxy. Image: Adam Block,Mt. Lemmon SkyCenter,U. Arizona"
210,M33,https://www.messier-objects.com/wp-content/uploads/2015/04/M33.jpg,"The VLT Survey Telescope (VST) at ESO’s Paranal Observatory in Chile has captured this beautifully detailed image of the galaxy Messier 33, often called the Triangulum Galaxy. This nearby spiral, the second closest large galaxy to our own galaxy, the Milky Way, is packed with bright star clusters, and clouds of gas and dust. This picture is amongst the most detailed wide-field views of this object ever taken and shows the many glowing red gas clouds in the spiral arms with particular clarity. Image: ESO"
211,M33,https://www.messier-objects.com/wp-content/uploads/2015/04/M33-spiral-galaxy.jpg,Messier 33 (M33). Image: Jschulman555 at wikipedia.org
212,M33,https://www.messier-objects.com/wp-content/uploads/2015/04/M33-X-7.jpg,"The main component of this graphic is an artist’s representation of M33 X-7, a binary system in the nearby galaxy M33. In this system, a star about 70 times more massive than the Sun (large blue object) is revolving around a black hole. This black hole is almost 16 times the Sun’s mass, a record for black holes created from the collapse of a giant star. Other black holes at the centers of galaxies are much more massive, but this object is the record-setter for a so-called “stellar mass” black hole.In the illustration, an orange disk surrounds the black hole. This depicts material, fed by a wind from the blue companion star, which has been swept into orbit around the black hole. Rather than flowing unimpeded and uniformly into space, wind from the star is pulled towards the black hole by its powerful gravity. The wind that does make it past the black hole is disrupted, causing turbulence and ripples beyond the disk. The companion star itself is also distorted by the gravity from the black hole. The star is stretched slightly in the direction of the black hole, causing it to become less dense in this region and to appear darker. Illustration: NASA/CXC/M.Weiss; X-ray: NASA/CXC/CfA/P.Plucinsky et al.; Optical: NASA/STScI/SDSU/J.Orosz et al."
213,M33,https://www.messier-objects.com/wp-content/uploads/2015/04/Triangulum-Galaxy-wikisky.jpg,Triangulum Galaxy location. Image: Wikisky
214,M33,https://www.messier-objects.com/wp-content/uploads/2015/04/NGC-604-in-M33.jpg,"The nebula cataloged as NGC 604 is a giant star forming region, 1500 light years across, in the nearby spiral galaxy, M33. Over 200 newly formed, hot, massive, stars are scattered within a cavern-like, gaseous, interstellar cloud. The stars irradiate the gas with energetic ultraviolet light stripping electrons from atoms and exciting them — producing a characteristic nebular glow. Image: Hui Yang (University of Illinois) and NASA/ESA"
